country_iso3,indicator_id,item,element,product_slug,year,value,unit,source_dataset,n_editions_reporting,notes
IRN,milk__production,"Raw milk, all animals",Production,milk,2016,9653000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1395_2016-17=5.6; cbi_annual_review_1395_2016-17=71.2; cbi_annual_review_1395_2016-17=9653.0; cbi_annual_review_1396_2016-17=5.6; cbi_annual_review_1396_2016-17=71.2; cbi_annual_review_1396_2016-17=9653.0; cbi_annual_review_1397_2018-19=9653.0; cbi_annual_review_1398_2019-20=9653.0; cbi_annual_review_1399_2020-21=9653.0"
IRN,milk__production,"Raw milk, all animals",Production,milk,2017,10184000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1396_2016-17=5.5; cbi_annual_review_1396_2016-17=71.6; cbi_annual_review_1396_2016-17=10184.0; cbi_annual_review_1397_2018-19=5.5; cbi_annual_review_1397_2018-19=71.6; cbi_annual_review_1397_2018-19=10184.0; cbi_annual_review_1398_2019-20=10184.0; cbi_annual_review_1399_2020-21=10184.0; cbi_annual_review_1400_2021-22=10184.0"
IRN,milk__production,"Raw milk, all animals",Production,milk,2018,10589000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1397_2018-19=4.0; cbi_annual_review_1397_2018-19=71.7; cbi_annual_review_1397_2018-19=10589.0; cbi_annual_review_1398_2019-20=4.0; cbi_annual_review_1398_2019-20=71.7; cbi_annual_review_1398_2019-20=10589.0; cbi_annual_review_1399_2020-21=10589.0; cbi_annual_review_1400_2021-22=10589.0; cbi_annual_review_1401_2022-23=10589.0"
IRN,milk__production,"Raw milk, all animals",Production,milk,2019,5536000.0,t,cbi-annual-review-livestock-table,8,"Reported in 8 edition(s), median used. Values: cbi_annual_review_1398_2019-20=3.9; cbi_annual_review_1398_2019-20=70.0; cbi_annual_review_1398_2019-20=11002.0; cbi_annual_review_1399_2020-21=3.9; cbi_annual_review_1399_2020-21=70.0; cbi_annual_review_1399_2020-21=11002.0; cbi_annual_review_1400_2021-22=11002.0; cbi_annual_review_1401_2022-23=11002.0"
IRN,milk__production,"Raw milk, all animals",Production,milk,2020,70500.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1399_2020-21=2.4; cbi_annual_review_1399_2020-21=70.5; cbi_annual_review_1399_2020-21=11268.0; cbi_annual_review_1400_2021-22=2.4; cbi_annual_review_1400_2021-22=70.5; cbi_annual_review_1400_2021-22=11268.0; cbi_annual_review_1401_2022-23=11268.0"
IRN,milk__production,"Raw milk, all animals",Production,milk,2021,69400.0,t,cbi-annual-review-livestock-table,6,"Reported in 6 edition(s), median used. Values: cbi_annual_review_1400_2021-22=-1.9; cbi_annual_review_1400_2021-22=69.4; cbi_annual_review_1400_2021-22=11049.0; cbi_annual_review_1401_2022-23=-1.9; cbi_annual_review_1401_2022-23=69.4; cbi_annual_review_1401_2022-23=11049.0"
IRN,milk__production,"Raw milk, all animals",Production,milk,2022,70600.0,t,cbi-annual-review-livestock-table,3,"Reported in 3 edition(s), median used. Values: cbi_annual_review_1401_2022-23=5.4; cbi_annual_review_1401_2022-23=70.6; cbi_annual_review_1401_2022-23=11648.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,1996,676000.0,t,cbi-annual-review-livestock-table,1,
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,1997,712000.0,t,cbi-annual-review-livestock-table,2,
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,1998,720000.0,t,cbi-annual-review-livestock-table,3,
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,1999,725000.0,t,cbi-annual-review-livestock-table,5,"Reported in 5 edition(s), median used. Values: cbi_annual_review_1379_2000-01=0.7; cbi_annual_review_1379_2000-01=725.0; cbi_annual_review_1380_2001-02=725.0; cbi_annual_review_1381_2002-03=725.0; cbi_annual_review_1382_2003-04=725.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2000,803000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1379_2000-01=10.8; cbi_annual_review_1379_2000-01=803.0; cbi_annual_review_1380_2001-02=10.8; cbi_annual_review_1380_2001-02=803.0; cbi_annual_review_1381_2002-03=803.0; cbi_annual_review_1382_2003-04=803.0; cbi_annual_review_1383_2004-05=803.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2001,885000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1380_2001-02=10.2; cbi_annual_review_1380_2001-02=885.0; cbi_annual_review_1381_2002-03=10.2; cbi_annual_review_1381_2002-03=885.0; cbi_annual_review_1382_2003-04=885.0; cbi_annual_review_1383_2004-05=885.0; cbi_annual_review_1384_2005-06=885.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2002,942000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1381_2002-03=6.4; cbi_annual_review_1381_2002-03=942.0; cbi_annual_review_1382_2003-04=11.4; cbi_annual_review_1382_2003-04=986.0; cbi_annual_review_1383_2004-05=942.0; cbi_annual_review_1384_2005-06=942.0; cbi_annual_review_1385_2006-07=942.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2003,1104000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1382_2003-04=11.6; cbi_annual_review_1382_2003-04=1100.0; cbi_annual_review_1383_2004-05=17.2; cbi_annual_review_1383_2004-05=1104.0; cbi_annual_review_1384_2005-06=1104.0; cbi_annual_review_1385_2006-07=1104.0; cbi_annual_review_1386_2007-08=1104.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2004,1152000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1383_2004-05=6.1; cbi_annual_review_1383_2004-05=1171.0; cbi_annual_review_1384_2005-06=4.3; cbi_annual_review_1384_2005-06=1152.0; cbi_annual_review_1385_2006-07=1152.0; cbi_annual_review_1386_2007-08=1152.0; cbi_annual_review_1387_2008-09=1152.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2005,1237000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1384_2005-06=7.4; cbi_annual_review_1384_2005-06=1237.0; cbi_annual_review_1385_2006-07=7.4; cbi_annual_review_1385_2006-07=1237.0; cbi_annual_review_1386_2007-08=1237.0; cbi_annual_review_1387_2008-09=1237.0; cbi_annual_review_1388_2009-10=1237.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2006,1360000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1385_2006-07=9.9; cbi_annual_review_1385_2006-07=1360.0; cbi_annual_review_1386_2007-08=10.0; cbi_annual_review_1386_2007-08=1360.0; cbi_annual_review_1387_2008-09=1360.0; cbi_annual_review_1388_2009-10=1360.0; cbi_annual_review_1389_2010-11=1360.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2007,1468000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1386_2007-08=7.9; cbi_annual_review_1386_2007-08=1468.0; cbi_annual_review_1387_2008-09=7.9; cbi_annual_review_1387_2008-09=1468.0; cbi_annual_review_1388_2009-10=1468.0; cbi_annual_review_1389_2010-11=1468.0; cbi_annual_review_1390_2011-12=1468.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2008,1565000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1387_2008-09=6.6; cbi_annual_review_1387_2008-09=1566.0; cbi_annual_review_1388_2009-10=6.6; cbi_annual_review_1388_2009-10=1565.0; cbi_annual_review_1389_2010-11=1565.0; cbi_annual_review_1390_2011-12=1565.0; cbi_annual_review_1391_2012-13=1565.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2009,1610000.0,t,cbi-annual-review-livestock-table,8,"Reported in 8 edition(s), median used. Values: cbi_annual_review_1388_2009-10=2.9; cbi_annual_review_1388_2009-10=1610.0; cbi_annual_review_1389_2010-11=2.9; cbi_annual_review_1389_2010-11=12.5; cbi_annual_review_1389_2010-11=1610.0; cbi_annual_review_1390_2011-12=1610.0; cbi_annual_review_1391_2012-13=1610.0; cbi_annual_review_1392_2013-14=1610.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2010,1666000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1389_2010-11=3.5; cbi_annual_review_1389_2010-11=12.2; cbi_annual_review_1389_2010-11=1666.0; cbi_annual_review_1390_2011-12=3.5; cbi_annual_review_1390_2011-12=12.2; cbi_annual_review_1390_2011-12=1666.0; cbi_annual_review_1391_2012-13=1666.0; cbi_annual_review_1392_2013-14=1666.0; cbi_annual_review_1393_2014-15=1666.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2011,1783000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1390_2011-12=7.0; cbi_annual_review_1390_2011-12=12.5; cbi_annual_review_1390_2011-12=1783.0; cbi_annual_review_1391_2012-13=7.0; cbi_annual_review_1391_2012-13=12.5; cbi_annual_review_1391_2012-13=1783.0; cbi_annual_review_1392_2013-14=1783.0; cbi_annual_review_1393_2014-15=1783.0; cbi_annual_review_1394_2015-16=1783.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2012,1871000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1391_2012-13=4.9; cbi_annual_review_1391_2012-13=12.5; cbi_annual_review_1391_2012-13=1871.0; cbi_annual_review_1392_2013-14=4.9; cbi_annual_review_1392_2013-14=16.2; cbi_annual_review_1392_2013-14=1871.0; cbi_annual_review_1393_2014-15=1871.0; cbi_annual_review_1394_2015-16=1871.0; cbi_annual_review_1395_2016-17=1871.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2013,1967000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1392_2013-14=5.1; cbi_annual_review_1392_2013-14=16.0; cbi_annual_review_1392_2013-14=1967.0; cbi_annual_review_1393_2014-15=5.1; cbi_annual_review_1393_2014-15=16.4; cbi_annual_review_1393_2014-15=1967.0; cbi_annual_review_1394_2015-16=1967.0; cbi_annual_review_1395_2016-17=1967.0; cbi_annual_review_1396_2016-17=1967.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2014,2033000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1393_2014-15=3.4; cbi_annual_review_1393_2014-15=16.1; cbi_annual_review_1393_2014-15=2033.0; cbi_annual_review_1394_2015-16=3.4; cbi_annual_review_1394_2015-16=16.1; cbi_annual_review_1394_2015-16=2033.0; cbi_annual_review_1395_2016-17=2033.0; cbi_annual_review_1396_2016-17=2033.0; cbi_annual_review_1397_2018-19=2033.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2015,2122000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1394_2015-16=4.4; cbi_annual_review_1394_2015-16=16.2; cbi_annual_review_1394_2015-16=2123.0; cbi_annual_review_1395_2016-17=4.4; cbi_annual_review_1395_2016-17=16.2; cbi_annual_review_1395_2016-17=2122.0; cbi_annual_review_1396_2016-17=2123.0; cbi_annual_review_1397_2018-19=2123.0; cbi_annual_review_1398_2019-20=2123.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2016,2069000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1395_2016-17=-2.5; cbi_annual_review_1395_2016-17=15.3; cbi_annual_review_1395_2016-17=2069.0; cbi_annual_review_1396_2016-17=-2.5; cbi_annual_review_1396_2016-17=15.3; cbi_annual_review_1396_2016-17=2070.0; cbi_annual_review_1397_2018-19=2070.0; cbi_annual_review_1398_2019-20=2070.0; cbi_annual_review_1399_2020-21=2070.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2017,2237000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1396_2016-17=8.1; cbi_annual_review_1396_2016-17=15.7; cbi_annual_review_1396_2016-17=2237.0; cbi_annual_review_1397_2018-19=8.1; cbi_annual_review_1397_2018-19=15.7; cbi_annual_review_1397_2018-19=2237.0; cbi_annual_review_1398_2019-20=2237.0; cbi_annual_review_1399_2020-21=2237.0; cbi_annual_review_1400_2021-22=2237.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2018,2355000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1397_2018-19=5.3; cbi_annual_review_1397_2018-19=15.9; cbi_annual_review_1397_2018-19=2355.0; cbi_annual_review_1398_2019-20=5.3; cbi_annual_review_1398_2019-20=15.9; cbi_annual_review_1398_2019-20=2355.0; cbi_annual_review_1399_2020-21=2355.0; cbi_annual_review_1400_2021-22=2355.0; cbi_annual_review_1401_2022-23=2355.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2019,1375200.0,t,cbi-annual-review-livestock-table,8,"Reported in 8 edition(s), median used. Values: cbi_annual_review_1398_2019-20=16.1; cbi_annual_review_1398_2019-20=17.4; cbi_annual_review_1398_2019-20=2733.0; cbi_annual_review_1399_2020-21=16.1; cbi_annual_review_1399_2020-21=17.4; cbi_annual_review_1399_2020-21=2733.0; cbi_annual_review_1400_2021-22=2733.0; cbi_annual_review_1401_2022-23=2733.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2020,16500.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1399_2020-21=-3.4; cbi_annual_review_1399_2020-21=16.5; cbi_annual_review_1399_2020-21=2641.0; cbi_annual_review_1400_2021-22=-3.4; cbi_annual_review_1400_2021-22=16.5; cbi_annual_review_1400_2021-22=2641.0; cbi_annual_review_1401_2022-23=2641.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2021,16800.0,t,cbi-annual-review-livestock-table,6,"Reported in 6 edition(s), median used. Values: cbi_annual_review_1400_2021-22=1.4; cbi_annual_review_1400_2021-22=16.8; cbi_annual_review_1400_2021-22=2679.0; cbi_annual_review_1401_2022-23=1.4; cbi_annual_review_1401_2022-23=16.8; cbi_annual_review_1401_2022-23=2679.0"
IRN,poultry_meat__production,"Meat, chicken",Production,poultry_meat,2022,15700.0,t,cbi-annual-review-livestock-table,3,"Reported in 3 edition(s), median used. Values: cbi_annual_review_1401_2022-23=-3.2; cbi_annual_review_1401_2022-23=15.7; cbi_annual_review_1401_2022-23=2593.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,1996,685000.0,t,cbi-annual-review-livestock-table,1,
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,1997,720000.0,t,cbi-annual-review-livestock-table,2,
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,1998,763000.0,t,cbi-annual-review-livestock-table,3,
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,1999,721000.0,t,cbi-annual-review-livestock-table,5,"Reported in 5 edition(s), median used. Values: cbi_annual_review_1379_2000-01=-5.5; cbi_annual_review_1379_2000-01=721.0; cbi_annual_review_1380_2001-02=721.0; cbi_annual_review_1381_2002-03=721.0; cbi_annual_review_1382_2003-04=721.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2000,729000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1379_2000-01=1.1; cbi_annual_review_1379_2000-01=729.0; cbi_annual_review_1380_2001-02=1.1; cbi_annual_review_1380_2001-02=729.0; cbi_annual_review_1381_2002-03=729.0; cbi_annual_review_1382_2003-04=729.0; cbi_annual_review_1383_2004-05=729.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2001,743000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1380_2001-02=1.9; cbi_annual_review_1380_2001-02=743.0; cbi_annual_review_1381_2002-03=1.9; cbi_annual_review_1381_2002-03=743.0; cbi_annual_review_1382_2003-04=743.0; cbi_annual_review_1383_2004-05=743.0; cbi_annual_review_1384_2005-06=743.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2002,742000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1381_2002-03=-0.2; cbi_annual_review_1381_2002-03=742.0; cbi_annual_review_1382_2003-04=-0.1; cbi_annual_review_1382_2003-04=742.0; cbi_annual_review_1383_2004-05=742.0; cbi_annual_review_1384_2005-06=742.0; cbi_annual_review_1385_2006-07=742.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2003,752000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1382_2003-04=5.1; cbi_annual_review_1382_2003-04=780.0; cbi_annual_review_1383_2004-05=1.3; cbi_annual_review_1383_2004-05=752.0; cbi_annual_review_1384_2005-06=752.0; cbi_annual_review_1385_2006-07=752.0; cbi_annual_review_1386_2007-08=752.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2004,785000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1383_2004-05=4.4; cbi_annual_review_1383_2004-05=785.0; cbi_annual_review_1384_2005-06=4.4; cbi_annual_review_1384_2005-06=785.0; cbi_annual_review_1385_2006-07=785.0; cbi_annual_review_1386_2007-08=785.0; cbi_annual_review_1387_2008-09=785.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2005,800000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1384_2005-06=1.9; cbi_annual_review_1384_2005-06=800.0; cbi_annual_review_1385_2006-07=1.9; cbi_annual_review_1385_2006-07=800.0; cbi_annual_review_1386_2007-08=800.0; cbi_annual_review_1387_2008-09=800.0; cbi_annual_review_1388_2009-10=800.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2006,829000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1385_2006-07=3.6; cbi_annual_review_1385_2006-07=829.0; cbi_annual_review_1386_2007-08=3.6; cbi_annual_review_1386_2007-08=829.0; cbi_annual_review_1387_2008-09=829.0; cbi_annual_review_1388_2009-10=829.0; cbi_annual_review_1389_2010-11=829.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2007,866000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1386_2007-08=4.5; cbi_annual_review_1386_2007-08=866.0; cbi_annual_review_1387_2008-09=4.4; cbi_annual_review_1387_2008-09=866.0; cbi_annual_review_1388_2009-10=866.0; cbi_annual_review_1389_2010-11=866.0; cbi_annual_review_1390_2011-12=866.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2008,870000.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1387_2008-09=0.5; cbi_annual_review_1387_2008-09=870.0; cbi_annual_review_1388_2009-10=0.5; cbi_annual_review_1388_2009-10=870.0; cbi_annual_review_1389_2010-11=870.0; cbi_annual_review_1390_2011-12=870.0; cbi_annual_review_1391_2012-13=870.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2009,802500.0,t,cbi-annual-review-livestock-table,8,"Reported in 8 edition(s), median used. Values: cbi_annual_review_1388_2009-10=3.7; cbi_annual_review_1388_2009-10=902.0; cbi_annual_review_1389_2010-11=3.7; cbi_annual_review_1389_2010-11=7.0; cbi_annual_review_1389_2010-11=902.0; cbi_annual_review_1390_2011-12=902.0; cbi_annual_review_1391_2012-13=902.0; cbi_annual_review_1392_2013-14=703.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2010,738000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1389_2010-11=3.5; cbi_annual_review_1389_2010-11=6.8; cbi_annual_review_1389_2010-11=934.0; cbi_annual_review_1390_2011-12=3.5; cbi_annual_review_1390_2011-12=6.9; cbi_annual_review_1390_2011-12=934.0; cbi_annual_review_1391_2012-13=934.0; cbi_annual_review_1392_2013-14=738.0; cbi_annual_review_1393_2014-15=738.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2011,741000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1390_2011-12=3.6; cbi_annual_review_1390_2011-12=6.8; cbi_annual_review_1390_2011-12=967.0; cbi_annual_review_1391_2012-13=3.6; cbi_annual_review_1391_2012-13=6.8; cbi_annual_review_1391_2012-13=967.0; cbi_annual_review_1392_2013-14=741.0; cbi_annual_review_1393_2014-15=741.0; cbi_annual_review_1394_2015-16=741.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2012,747000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1391_2012-13=3.1; cbi_annual_review_1391_2012-13=6.6; cbi_annual_review_1391_2012-13=997.0; cbi_annual_review_1392_2013-14=0.8; cbi_annual_review_1392_2013-14=6.5; cbi_annual_review_1392_2013-14=747.0; cbi_annual_review_1393_2014-15=747.0; cbi_annual_review_1394_2015-16=747.0; cbi_annual_review_1395_2016-17=747.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2013,755000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1392_2013-14=2.1; cbi_annual_review_1392_2013-14=6.2; cbi_annual_review_1392_2013-14=763.0; cbi_annual_review_1393_2014-15=1.1; cbi_annual_review_1393_2014-15=6.3; cbi_annual_review_1393_2014-15=755.0; cbi_annual_review_1394_2015-16=755.0; cbi_annual_review_1395_2016-17=755.0; cbi_annual_review_1396_2016-17=755.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2014,785000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1393_2014-15=4.0; cbi_annual_review_1393_2014-15=6.2; cbi_annual_review_1393_2014-15=785.0; cbi_annual_review_1394_2015-16=4.0; cbi_annual_review_1394_2015-16=6.2; cbi_annual_review_1394_2015-16=785.0; cbi_annual_review_1395_2016-17=785.0; cbi_annual_review_1396_2016-17=785.0; cbi_annual_review_1397_2018-19=785.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2015,806000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1394_2015-16=2.7; cbi_annual_review_1394_2015-16=6.2; cbi_annual_review_1394_2015-16=806.0; cbi_annual_review_1395_2016-17=2.7; cbi_annual_review_1395_2016-17=6.2; cbi_annual_review_1395_2016-17=806.0; cbi_annual_review_1396_2016-17=806.0; cbi_annual_review_1397_2018-19=806.0; cbi_annual_review_1398_2019-20=806.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2016,823000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1395_2016-17=2.1; cbi_annual_review_1395_2016-17=6.1; cbi_annual_review_1395_2016-17=823.0; cbi_annual_review_1396_2016-17=2.1; cbi_annual_review_1396_2016-17=6.1; cbi_annual_review_1396_2016-17=823.0; cbi_annual_review_1397_2018-19=823.0; cbi_annual_review_1398_2019-20=823.0; cbi_annual_review_1399_2020-21=823.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2017,835000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1396_2016-17=1.5; cbi_annual_review_1396_2016-17=5.9; cbi_annual_review_1396_2016-17=835.0; cbi_annual_review_1397_2018-19=1.5; cbi_annual_review_1397_2018-19=5.9; cbi_annual_review_1397_2018-19=835.0; cbi_annual_review_1398_2019-20=835.0; cbi_annual_review_1399_2020-21=835.0; cbi_annual_review_1400_2021-22=835.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2018,830000.0,t,cbi-annual-review-livestock-table,9,"Reported in 9 edition(s), median used. Values: cbi_annual_review_1397_2018-19=-0.7; cbi_annual_review_1397_2018-19=5.6; cbi_annual_review_1397_2018-19=830.0; cbi_annual_review_1398_2019-20=-0.7; cbi_annual_review_1398_2019-20=5.6; cbi_annual_review_1398_2019-20=830.0; cbi_annual_review_1399_2020-21=830.0; cbi_annual_review_1400_2021-22=830.0; cbi_annual_review_1401_2022-23=830.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2019,432250.0,t,cbi-annual-review-livestock-table,8,"Reported in 8 edition(s), median used. Values: cbi_annual_review_1398_2019-20=3.6; cbi_annual_review_1398_2019-20=5.5; cbi_annual_review_1398_2019-20=859.0; cbi_annual_review_1399_2020-21=3.6; cbi_annual_review_1399_2020-21=5.5; cbi_annual_review_1399_2020-21=859.0; cbi_annual_review_1400_2021-22=859.0; cbi_annual_review_1401_2022-23=859.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2020,5500.0,t,cbi-annual-review-livestock-table,7,"Reported in 7 edition(s), median used. Values: cbi_annual_review_1399_2020-21=2.9; cbi_annual_review_1399_2020-21=5.5; cbi_annual_review_1399_2020-21=884.0; cbi_annual_review_1400_2021-22=2.9; cbi_annual_review_1400_2021-22=5.5; cbi_annual_review_1400_2021-22=884.0; cbi_annual_review_1401_2022-23=884.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2021,5700.0,t,cbi-annual-review-livestock-table,6,"Reported in 6 edition(s), median used. Values: cbi_annual_review_1400_2021-22=2.8; cbi_annual_review_1400_2021-22=5.7; cbi_annual_review_1400_2021-22=909.0; cbi_annual_review_1401_2022-23=2.8; cbi_annual_review_1401_2022-23=5.7; cbi_annual_review_1401_2022-23=909.0"
IRN,red_meat__production,"Meat, cattle+sheep+goat (red meat)",Production,red_meat,2022,5500.0,t,cbi-annual-review-livestock-table,3,"Reported in 3 edition(s), median used. Values: cbi_annual_review_1401_2022-23=-1.0; cbi_annual_review_1401_2022-23=5.5; cbi_annual_review_1401_2022-23=900.0"
