country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset
IRN,Iran,1961,1322.410000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1962,1403.370000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1963,1241.450000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1964,1349.400000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1965,1349.400000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1966,1349.400000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1967,1376.390000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1968,1403.370000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1969,1295.420000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1970,1187.470000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1971,1187.470000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1972,1295.420000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1973,1187.470000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1974,1268.430000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1975,1349.400000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1976,1295.420000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1977,1214.460000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1978,1187.470000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1979,1187.470000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1980,1295.420000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1981,1430.360000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1982,1511.330000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1983,1538.310000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1984,1565.300000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1985,1619.280000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1986,1646.270000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1987,1673.250000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1988,1727.230000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1989,1727.230000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1990,1781.200000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1991,1484.340000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1992,1511.330000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1993,1538.310000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1994,1565.300000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1995,1673.250000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1996,3277.860000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1997,3441.810000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1998,3571.180000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,1999,3317.490000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2000,3373.490000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2001,3542.170000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2002,2531.470000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2003,2818.720000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2004,2816.870000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2005,2530.120000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2006,3036.140000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2007,3238.550000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2008,2985.880000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2009,2890.580000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2010,3144.600000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2011,3192.340000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2012,3218.990000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2013,1214.460000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2014,1349.400000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2015,1231.100000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2016,1043.860000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2017,892.990000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2018,751.230000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2019,455.080000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2020,793.610000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2021,1120.170000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2022,1124.720000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2023,850.390000,t,qcl:Production,Production,faostat-qcl
IRN,Iran,2024,613.820000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1961,33.880000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1962,57.590000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1963,67.760000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1964,71.140000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1965,84.690000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1966,84.690000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1967,84.690000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1968,84.690000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1969,84.690000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1970,88.080000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1971,101.630000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1972,106.710000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1973,118.570000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1974,186.670000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1975,211.900000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1976,158.890000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1977,193.780000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1978,155.500000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1979,187.000000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1980,175.490000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1981,210.550000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1982,103.500000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1983,103.670000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1984,99.600000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1985,116.200000,t,qcl:Production,Production,faostat-qcl
ITA,Italy,1986,109.590000,t,qcl:Production,Production,faostat-qcl
