Downloaded from wid.world on 12-07-2026 at 18:24:13
Country;Year;Percentile;Variable;Value;DataQuality
US;1700;p99p100;shweal992f;;
US;1700;p90p100;shweal992t;;
US;1700;p90p100;shweal992m;;
US;1700;p99p100;shweal999i;;
US;1700;p90p100;shweal992f;;
US;1700;p90p100;sptinc996i;;
US;1700;p90p100;sptinc992i;;
US;1700;p0p100;anninc992i;;
US;1700;p99p100;shweal999j;;
US;1700;p99p100;shweal996i;;
US;1700;p99p100;shweal992m;;
US;1700;p90p100;sptinc992f;;
US;1700;p90p100;sptinc999j;;
US;1700;p0p100;anninc999i;;
US;1700;p99p100;shweal992j;;
US;1700;p99p100;shweal992t;;
US;1700;p99p100;shweal992i;;
US;1700;p99p100;sptinc992i;;
US;1700;p99p100;sptinc992f;;
US;1700;p90p100;shweal999j;;
US;1700;p90p100;sptinc992m;;
US;1700;p90p100;shweal992i;;
US;1700;p90p100;sptinc992t;;
US;1700;p90p100;shweal996i;;
US;1700;p90p100;shweal999i;;
US;1700;p90p100;sptinc999i;;
US;1700;p90p100;shweal992j;;
US;1700;p90p100;sptinc992j;;
US;1700;p99p100;sptinc992j;;
US;1700;p99p100;sptinc992m;;
US;1700;p99p100;sptinc992t;;
US;1700;p99p100;sptinc996i;;
US;1700;p99p100;sptinc999i;;
US;1700;p99p100;sptinc999j;;
US;1701;p99p100;shweal992f;;
US;1701;p90p100;shweal992t;;
US;1701;p90p100;shweal992m;;
US;1701;p99p100;shweal999i;;
US;1701;p90p100;shweal992f;;
US;1701;p90p100;sptinc996i;;
US;1701;p90p100;sptinc992i;;
US;1701;p0p100;anninc992i;;
US;1701;p99p100;shweal999j;;
US;1701;p99p100;shweal996i;;
US;1701;p99p100;shweal992m;;
US;1701;p90p100;sptinc992f;;
US;1701;p90p100;sptinc999j;;
US;1701;p0p100;anninc999i;;
US;1701;p99p100;shweal992j;;
US;1701;p99p100;shweal992t;;
US;1701;p99p100;shweal992i;;
US;1701;p99p100;sptinc992i;;
US;1701;p99p100;sptinc992f;;
US;1701;p90p100;shweal999j;;
US;1701;p90p100;sptinc992m;;
US;1701;p90p100;shweal992i;;
US;1701;p90p100;sptinc992t;;
US;1701;p90p100;shweal996i;;
US;1701;p90p100;shweal999i;;
US;1701;p90p100;sptinc999i;;
US;1701;p90p100;shweal992j;;
US;1701;p90p100;sptinc992j;;
US;1701;p99p100;sptinc992j;;
US;1701;p99p100;sptinc992m;;
US;1701;p99p100;sptinc992t;;
US;1701;p99p100;sptinc996i;;
US;1701;p99p100;sptinc999i;;
US;1701;p99p100;sptinc999j;;
US;1702;p99p100;shweal992f;;
US;1702;p90p100;shweal992t;;
US;1702;p90p100;shweal992m;;
US;1702;p99p100;shweal999i;;
US;1702;p90p100;shweal992f;;
US;1702;p90p100;sptinc996i;;
US;1702;p90p100;sptinc992i;;
US;1702;p0p100;anninc992i;;
US;1702;p99p100;shweal999j;;
US;1702;p99p100;shweal996i;;
US;1702;p99p100;shweal992m;;
US;1702;p90p100;sptinc992f;;
US;1702;p90p100;sptinc999j;;
US;1702;p0p100;anninc999i;;
US;1702;p99p100;shweal992j;;
US;1702;p99p100;shweal992t;;
US;1702;p99p100;shweal992i;;
US;1702;p99p100;sptinc992i;;
US;1702;p99p100;sptinc992f;;
US;1702;p90p100;shweal999j;;
US;1702;p90p100;sptinc992m;;
US;1702;p90p100;shweal992i;;
US;1702;p90p100;sptinc992t;;
US;1702;p90p100;shweal996i;;
US;1702;p90p100;shweal999i;;
US;1702;p90p100;sptinc999i;;
US;1702;p90p100;shweal992j;;
US;1702;p90p100;sptinc992j;;
US;1702;p99p100;sptinc992j;;
US;1702;p99p100;sptinc992m;;
US;1702;p99p100;sptinc992t;;
US;1702;p99p100;sptinc996i;;
US;1702;p99p100;sptinc999i;;
US;1702;p99p100;sptinc999j;;
US;1703;p99p100;shweal992f;;
US;1703;p90p100;shweal992t;;
US;1703;p90p100;shweal992m;;
US;1703;p99p100;shweal999i;;
US;1703;p90p100;shweal992f;;
US;1703;p90p100;sptinc996i;;
US;1703;p90p100;sptinc992i;;
US;1703;p0p100;anninc992i;;
US;1703;p99p100;shweal999j;;
US;1703;p99p100;shweal996i;;
US;1703;p99p100;shweal992m;;
US;1703;p90p100;sptinc992f;;
US;1703;p90p100;sptinc999j;;
US;1703;p0p100;anninc999i;;
US;1703;p99p100;shweal992j;;
US;1703;p99p100;shweal992t;;
US;1703;p99p100;shweal992i;;
US;1703;p99p100;sptinc992i;;
US;1703;p99p100;sptinc992f;;
US;1703;p90p100;shweal999j;;
US;1703;p90p100;sptinc992m;;
US;1703;p90p100;shweal992i;;
US;1703;p90p100;sptinc992t;;
US;1703;p90p100;shweal996i;;
US;1703;p90p100;shweal999i;;
US;1703;p90p100;sptinc999i;;
US;1703;p90p100;shweal992j;;
US;1703;p90p100;sptinc992j;;
US;1703;p99p100;sptinc992j;;
US;1703;p99p100;sptinc992m;;
US;1703;p99p100;sptinc992t;;
US;1703;p99p100;sptinc996i;;
US;1703;p99p100;sptinc999i;;
US;1703;p99p100;sptinc999j;;
US;1704;p99p100;shweal992f;;
US;1704;p90p100;shweal992t;;
US;1704;p90p100;shweal992m;;
US;1704;p99p100;shweal999i;;
US;1704;p90p100;shweal992f;;
US;1704;p90p100;sptinc996i;;
US;1704;p90p100;sptinc992i;;
US;1704;p0p100;anninc992i;;
US;1704;p99p100;shweal999j;;
US;1704;p99p100;shweal996i;;
US;1704;p99p100;shweal992m;;
US;1704;p90p100;sptinc992f;;
US;1704;p90p100;sptinc999j;;
US;1704;p0p100;anninc999i;;
US;1704;p99p100;shweal992j;;
US;1704;p99p100;shweal992t;;
US;1704;p99p100;shweal992i;;
US;1704;p99p100;sptinc992i;;
US;1704;p99p100;sptinc992f;;
US;1704;p90p100;shweal999j;;
US;1704;p90p100;sptinc992m;;
US;1704;p90p100;shweal992i;;
US;1704;p90p100;sptinc992t;;
US;1704;p90p100;shweal996i;;
US;1704;p90p100;shweal999i;;
US;1704;p90p100;sptinc999i;;
US;1704;p90p100;shweal992j;;
US;1704;p90p100;sptinc992j;;
US;1704;p99p100;sptinc992j;;
US;1704;p99p100;sptinc992m;;
US;1704;p99p100;sptinc992t;;
US;1704;p99p100;sptinc996i;;
US;1704;p99p100;sptinc999i;;
US;1704;p99p100;sptinc999j;;
US;1705;p99p100;shweal992f;;
US;1705;p90p100;shweal992t;;
US;1705;p90p100;shweal992m;;
US;1705;p99p100;shweal999i;;
US;1705;p90p100;shweal992f;;
US;1705;p90p100;sptinc996i;;
US;1705;p90p100;sptinc992i;;
US;1705;p0p100;anninc992i;;
US;1705;p99p100;shweal999j;;
US;1705;p99p100;shweal996i;;
US;1705;p99p100;shweal992m;;
US;1705;p90p100;sptinc992f;;
US;1705;p90p100;sptinc999j;;
US;1705;p0p100;anninc999i;;
US;1705;p99p100;shweal992j;;
US;1705;p99p100;shweal992t;;
US;1705;p99p100;shweal992i;;
US;1705;p99p100;sptinc992i;;
US;1705;p99p100;sptinc992f;;
US;1705;p90p100;shweal999j;;
US;1705;p90p100;sptinc992m;;
US;1705;p90p100;shweal992i;;
US;1705;p90p100;sptinc992t;;
US;1705;p90p100;shweal996i;;
US;1705;p90p100;shweal999i;;
US;1705;p90p100;sptinc999i;;
US;1705;p90p100;shweal992j;;
US;1705;p90p100;sptinc992j;;
US;1705;p99p100;sptinc992j;;
US;1705;p99p100;sptinc992m;;
US;1705;p99p100;sptinc992t;;
US;1705;p99p100;sptinc996i;;
US;1705;p99p100;sptinc999i;;
US;1705;p99p100;sptinc999j;;
US;1706;p99p100;shweal992f;;
US;1706;p90p100;shweal992t;;
US;1706;p90p100;shweal992m;;
US;1706;p99p100;shweal999i;;
US;1706;p90p100;shweal992f;;
US;1706;p90p100;sptinc996i;;
US;1706;p90p100;sptinc992i;;
US;1706;p0p100;anninc992i;;
US;1706;p99p100;shweal999j;;
US;1706;p99p100;shweal996i;;
US;1706;p99p100;shweal992m;;
US;1706;p90p100;sptinc992f;;
US;1706;p90p100;sptinc999j;;
US;1706;p0p100;anninc999i;;
US;1706;p99p100;shweal992j;;
US;1706;p99p100;shweal992t;;
US;1706;p99p100;shweal992i;;
US;1706;p99p100;sptinc992i;;
US;1706;p99p100;sptinc992f;;
US;1706;p90p100;shweal999j;;
US;1706;p90p100;sptinc992m;;
US;1706;p90p100;shweal992i;;
US;1706;p90p100;sptinc992t;;
US;1706;p90p100;shweal996i;;
US;1706;p90p100;shweal999i;;
US;1706;p90p100;sptinc999i;;
US;1706;p90p100;shweal992j;;
US;1706;p90p100;sptinc992j;;
US;1706;p99p100;sptinc992j;;
US;1706;p99p100;sptinc992m;;
US;1706;p99p100;sptinc992t;;
US;1706;p99p100;sptinc996i;;
US;1706;p99p100;sptinc999i;;
US;1706;p99p100;sptinc999j;;
US;1707;p99p100;shweal992f;;
US;1707;p90p100;shweal992t;;
US;1707;p90p100;shweal992m;;
US;1707;p99p100;shweal999i;;
US;1707;p90p100;shweal992f;;
US;1707;p90p100;sptinc996i;;
US;1707;p90p100;sptinc992i;;
US;1707;p0p100;anninc992i;;
US;1707;p99p100;shweal999j;;
US;1707;p99p100;shweal996i;;
US;1707;p99p100;shweal992m;;
US;1707;p90p100;sptinc992f;;
US;1707;p90p100;sptinc999j;;
US;1707;p0p100;anninc999i;;
US;1707;p99p100;shweal992j;;
US;1707;p99p100;shweal992t;;
US;1707;p99p100;shweal992i;;
US;1707;p99p100;sptinc992i;;
US;1707;p99p100;sptinc992f;;
US;1707;p90p100;shweal999j;;
US;1707;p90p100;sptinc992m;;
US;1707;p90p100;shweal992i;;
US;1707;p90p100;sptinc992t;;
US;1707;p90p100;shweal996i;;
US;1707;p90p100;shweal999i;;
US;1707;p90p100;sptinc999i;;
US;1707;p90p100;shweal992j;;
US;1707;p90p100;sptinc992j;;
US;1707;p99p100;sptinc992j;;
US;1707;p99p100;sptinc992m;;
US;1707;p99p100;sptinc992t;;
US;1707;p99p100;sptinc996i;;
US;1707;p99p100;sptinc999i;;
US;1707;p99p100;sptinc999j;;
US;1708;p99p100;shweal992f;;
US;1708;p90p100;shweal992t;;
US;1708;p90p100;shweal992m;;
US;1708;p99p100;shweal999i;;
US;1708;p90p100;shweal992f;;
US;1708;p90p100;sptinc996i;;
US;1708;p90p100;sptinc992i;;
US;1708;p0p100;anninc992i;;
US;1708;p99p100;shweal999j;;
US;1708;p99p100;shweal996i;;
US;1708;p99p100;shweal992m;;
US;1708;p90p100;sptinc992f;;
US;1708;p90p100;sptinc999j;;
US;1708;p0p100;anninc999i;;
US;1708;p99p100;shweal992j;;
US;1708;p99p100;shweal992t;;
US;1708;p99p100;shweal992i;;
US;1708;p99p100;sptinc992i;;
US;1708;p99p100;sptinc992f;;
US;1708;p90p100;shweal999j;;
US;1708;p90p100;sptinc992m;;
US;1708;p90p100;shweal992i;;
US;1708;p90p100;sptinc992t;;
US;1708;p90p100;shweal996i;;
US;1708;p90p100;shweal999i;;
US;1708;p90p100;sptinc999i;;
US;1708;p90p100;shweal992j;;
US;1708;p90p100;sptinc992j;;
US;1708;p99p100;sptinc992j;;
US;1708;p99p100;sptinc992m;;
US;1708;p99p100;sptinc992t;;
US;1708;p99p100;sptinc996i;;
US;1708;p99p100;sptinc999i;;
US;1708;p99p100;sptinc999j;;
US;1709;p99p100;shweal992f;;
US;1709;p90p100;shweal992t;;
US;1709;p90p100;shweal992m;;
US;1709;p99p100;shweal999i;;
US;1709;p90p100;shweal992f;;
US;1709;p90p100;sptinc996i;;
US;1709;p90p100;sptinc992i;;
US;1709;p0p100;anninc992i;;
US;1709;p99p100;shweal999j;;
US;1709;p99p100;shweal996i;;
US;1709;p99p100;shweal992m;;
US;1709;p90p100;sptinc992f;;
US;1709;p90p100;sptinc999j;;
US;1709;p0p100;anninc999i;;
US;1709;p99p100;shweal992j;;
US;1709;p99p100;shweal992t;;
US;1709;p99p100;shweal992i;;
US;1709;p99p100;sptinc992i;;
US;1709;p99p100;sptinc992f;;
US;1709;p90p100;shweal999j;;
US;1709;p90p100;sptinc992m;;
US;1709;p90p100;shweal992i;;
US;1709;p90p100;sptinc992t;;
US;1709;p90p100;shweal996i;;
US;1709;p90p100;shweal999i;;
US;1709;p90p100;sptinc999i;;
US;1709;p90p100;shweal992j;;
US;1709;p90p100;sptinc992j;;
US;1709;p99p100;sptinc992j;;
US;1709;p99p100;sptinc992m;;
US;1709;p99p100;sptinc992t;;
US;1709;p99p100;sptinc996i;;
US;1709;p99p100;sptinc999i;;
US;1709;p99p100;sptinc999j;;
US;1710;p99p100;shweal992f;;
US;1710;p90p100;shweal992t;;
US;1710;p90p100;shweal992m;;
US;1710;p99p100;shweal999i;;
US;1710;p90p100;shweal992f;;
US;1710;p90p100;sptinc996i;;
US;1710;p90p100;sptinc992i;;
US;1710;p0p100;anninc992i;;
US;1710;p99p100;shweal999j;;
US;1710;p99p100;shweal996i;;
US;1710;p99p100;shweal992m;;
US;1710;p90p100;sptinc992f;;
US;1710;p90p100;sptinc999j;;
US;1710;p0p100;anninc999i;;
US;1710;p99p100;shweal992j;;
US;1710;p99p100;shweal992t;;
US;1710;p99p100;shweal992i;;
US;1710;p99p100;sptinc992i;;
US;1710;p99p100;sptinc992f;;
US;1710;p90p100;shweal999j;;
US;1710;p90p100;sptinc992m;;
US;1710;p90p100;shweal992i;;
US;1710;p90p100;sptinc992t;;
US;1710;p90p100;shweal996i;;
US;1710;p90p100;shweal999i;;
US;1710;p90p100;sptinc999i;;
US;1710;p90p100;shweal992j;;
US;1710;p90p100;sptinc992j;;
US;1710;p99p100;sptinc992j;;
US;1710;p99p100;sptinc992m;;
US;1710;p99p100;sptinc992t;;
US;1710;p99p100;sptinc996i;;
US;1710;p99p100;sptinc999i;;
US;1710;p99p100;sptinc999j;;
US;1711;p99p100;shweal992f;;
US;1711;p90p100;shweal992t;;
US;1711;p90p100;shweal992m;;
US;1711;p99p100;shweal999i;;
US;1711;p90p100;shweal992f;;
US;1711;p90p100;sptinc996i;;
US;1711;p90p100;sptinc992i;;
US;1711;p0p100;anninc992i;;
US;1711;p99p100;shweal999j;;
US;1711;p99p100;shweal996i;;
US;1711;p99p100;shweal992m;;
US;1711;p90p100;sptinc992f;;
US;1711;p90p100;sptinc999j;;
US;1711;p0p100;anninc999i;;
US;1711;p99p100;shweal992j;;
US;1711;p99p100;shweal992t;;
US;1711;p99p100;shweal992i;;
US;1711;p99p100;sptinc992i;;
US;1711;p99p100;sptinc992f;;
US;1711;p90p100;shweal999j;;
US;1711;p90p100;sptinc992m;;
US;1711;p90p100;shweal992i;;
US;1711;p90p100;sptinc992t;;
US;1711;p90p100;shweal996i;;
US;1711;p90p100;shweal999i;;
US;1711;p90p100;sptinc999i;;
US;1711;p90p100;shweal992j;;
US;1711;p90p100;sptinc992j;;
US;1711;p99p100;sptinc992j;;
US;1711;p99p100;sptinc992m;;
US;1711;p99p100;sptinc992t;;
US;1711;p99p100;sptinc996i;;
US;1711;p99p100;sptinc999i;;
US;1711;p99p100;sptinc999j;;
US;1712;p99p100;shweal992f;;
US;1712;p90p100;shweal992t;;
US;1712;p90p100;shweal992m;;
US;1712;p99p100;shweal999i;;
US;1712;p90p100;shweal992f;;
US;1712;p90p100;sptinc996i;;
US;1712;p90p100;sptinc992i;;
US;1712;p0p100;anninc992i;;
US;1712;p99p100;shweal999j;;
US;1712;p99p100;shweal996i;;
US;1712;p99p100;shweal992m;;
US;1712;p90p100;sptinc992f;;
US;1712;p90p100;sptinc999j;;
US;1712;p0p100;anninc999i;;
US;1712;p99p100;shweal992j;;
US;1712;p99p100;shweal992t;;
US;1712;p99p100;shweal992i;;
US;1712;p99p100;sptinc992i;;
US;1712;p99p100;sptinc992f;;
US;1712;p90p100;shweal999j;;
US;1712;p90p100;sptinc992m;;
US;1712;p90p100;shweal992i;;
US;1712;p90p100;sptinc992t;;
US;1712;p90p100;shweal996i;;
US;1712;p90p100;shweal999i;;
US;1712;p90p100;sptinc999i;;
US;1712;p90p100;shweal992j;;
US;1712;p90p100;sptinc992j;;
US;1712;p99p100;sptinc992j;;
US;1712;p99p100;sptinc992m;;
US;1712;p99p100;sptinc992t;;
US;1712;p99p100;sptinc996i;;
US;1712;p99p100;sptinc999i;;
US;1712;p99p100;sptinc999j;;
US;1713;p99p100;shweal992f;;
US;1713;p90p100;shweal992t;;
US;1713;p90p100;shweal992m;;
US;1713;p99p100;shweal999i;;
US;1713;p90p100;shweal992f;;
US;1713;p90p100;sptinc996i;;
US;1713;p90p100;sptinc992i;;
US;1713;p0p100;anninc992i;;
US;1713;p99p100;shweal999j;;
US;1713;p99p100;shweal996i;;
US;1713;p99p100;shweal992m;;
US;1713;p90p100;sptinc992f;;
US;1713;p90p100;sptinc999j;;
US;1713;p0p100;anninc999i;;
US;1713;p99p100;shweal992j;;
US;1713;p99p100;shweal992t;;
US;1713;p99p100;shweal992i;;
US;1713;p99p100;sptinc992i;;
US;1713;p99p100;sptinc992f;;
US;1713;p90p100;shweal999j;;
US;1713;p90p100;sptinc992m;;
US;1713;p90p100;shweal992i;;
US;1713;p90p100;sptinc992t;;
US;1713;p90p100;shweal996i;;
US;1713;p90p100;shweal999i;;
US;1713;p90p100;sptinc999i;;
US;1713;p90p100;shweal992j;;
US;1713;p90p100;sptinc992j;;
US;1713;p99p100;sptinc992j;;
US;1713;p99p100;sptinc992m;;
US;1713;p99p100;sptinc992t;;
US;1713;p99p100;sptinc996i;;
US;1713;p99p100;sptinc999i;;
US;1713;p99p100;sptinc999j;;
US;1714;p99p100;shweal992f;;
US;1714;p90p100;shweal992t;;
US;1714;p90p100;shweal992m;;
US;1714;p99p100;shweal999i;;
US;1714;p90p100;shweal992f;;
US;1714;p90p100;sptinc996i;;
US;1714;p90p100;sptinc992i;;
US;1714;p0p100;anninc992i;;
US;1714;p99p100;shweal999j;;
US;1714;p99p100;shweal996i;;
US;1714;p99p100;shweal992m;;
US;1714;p90p100;sptinc992f;;
US;1714;p90p100;sptinc999j;;
US;1714;p0p100;anninc999i;;
US;1714;p99p100;shweal992j;;
US;1714;p99p100;shweal992t;;
US;1714;p99p100;shweal992i;;
US;1714;p99p100;sptinc992i;;
US;1714;p99p100;sptinc992f;;
US;1714;p90p100;shweal999j;;
US;1714;p90p100;sptinc992m;;
US;1714;p90p100;shweal992i;;
US;1714;p90p100;sptinc992t;;
US;1714;p90p100;shweal996i;;
US;1714;p90p100;shweal999i;;
US;1714;p90p100;sptinc999i;;
US;1714;p90p100;shweal992j;;
US;1714;p90p100;sptinc992j;;
US;1714;p99p100;sptinc992j;;
US;1714;p99p100;sptinc992m;;
US;1714;p99p100;sptinc992t;;
US;1714;p99p100;sptinc996i;;
US;1714;p99p100;sptinc999i;;
US;1714;p99p100;sptinc999j;;
US;1715;p99p100;shweal992f;;
US;1715;p90p100;shweal992t;;
US;1715;p90p100;shweal992m;;
US;1715;p99p100;shweal999i;;
US;1715;p90p100;shweal992f;;
US;1715;p90p100;sptinc996i;;
US;1715;p90p100;sptinc992i;;
US;1715;p0p100;anninc992i;;
US;1715;p99p100;shweal999j;;
US;1715;p99p100;shweal996i;;
US;1715;p99p100;shweal992m;;
US;1715;p90p100;sptinc992f;;
US;1715;p90p100;sptinc999j;;
US;1715;p0p100;anninc999i;;
US;1715;p99p100;shweal992j;;
US;1715;p99p100;shweal992t;;
US;1715;p99p100;shweal992i;;
US;1715;p99p100;sptinc992i;;
US;1715;p99p100;sptinc992f;;
US;1715;p90p100;shweal999j;;
US;1715;p90p100;sptinc992m;;
US;1715;p90p100;shweal992i;;
US;1715;p90p100;sptinc992t;;
US;1715;p90p100;shweal996i;;
US;1715;p90p100;shweal999i;;
US;1715;p90p100;sptinc999i;;
US;1715;p90p100;shweal992j;;
US;1715;p90p100;sptinc992j;;
US;1715;p99p100;sptinc992j;;
US;1715;p99p100;sptinc992m;;
US;1715;p99p100;sptinc992t;;
US;1715;p99p100;sptinc996i;;
US;1715;p99p100;sptinc999i;;
US;1715;p99p100;sptinc999j;;
US;1716;p99p100;shweal992f;;
US;1716;p90p100;shweal992t;;
US;1716;p90p100;shweal992m;;
US;1716;p99p100;shweal999i;;
US;1716;p90p100;shweal992f;;
US;1716;p90p100;sptinc996i;;
US;1716;p90p100;sptinc992i;;
US;1716;p0p100;anninc992i;;
US;1716;p99p100;shweal999j;;
US;1716;p99p100;shweal996i;;
US;1716;p99p100;shweal992m;;
US;1716;p90p100;sptinc992f;;
US;1716;p90p100;sptinc999j;;
US;1716;p0p100;anninc999i;;
US;1716;p99p100;shweal992j;;
US;1716;p99p100;shweal992t;;
US;1716;p99p100;shweal992i;;
US;1716;p99p100;sptinc992i;;
US;1716;p99p100;sptinc992f;;
US;1716;p90p100;shweal999j;;
US;1716;p90p100;sptinc992m;;
US;1716;p90p100;shweal992i;;
US;1716;p90p100;sptinc992t;;
US;1716;p90p100;shweal996i;;
US;1716;p90p100;shweal999i;;
US;1716;p90p100;sptinc999i;;
US;1716;p90p100;shweal992j;;
US;1716;p90p100;sptinc992j;;
US;1716;p99p100;sptinc992j;;
US;1716;p99p100;sptinc992m;;
US;1716;p99p100;sptinc992t;;
US;1716;p99p100;sptinc996i;;
US;1716;p99p100;sptinc999i;;
US;1716;p99p100;sptinc999j;;
US;1717;p99p100;shweal992f;;
US;1717;p90p100;shweal992t;;
US;1717;p90p100;shweal992m;;
US;1717;p99p100;shweal999i;;
US;1717;p90p100;shweal992f;;
US;1717;p90p100;sptinc996i;;
US;1717;p90p100;sptinc992i;;
US;1717;p0p100;anninc992i;;
US;1717;p99p100;shweal999j;;
US;1717;p99p100;shweal996i;;
US;1717;p99p100;shweal992m;;
US;1717;p90p100;sptinc992f;;
US;1717;p90p100;sptinc999j;;
US;1717;p0p100;anninc999i;;
US;1717;p99p100;shweal992j;;
US;1717;p99p100;shweal992t;;
US;1717;p99p100;shweal992i;;
US;1717;p99p100;sptinc992i;;
US;1717;p99p100;sptinc992f;;
US;1717;p90p100;shweal999j;;
US;1717;p90p100;sptinc992m;;
US;1717;p90p100;shweal992i;;
US;1717;p90p100;sptinc992t;;
US;1717;p90p100;shweal996i;;
US;1717;p90p100;shweal999i;;
US;1717;p90p100;sptinc999i;;
US;1717;p90p100;shweal992j;;
US;1717;p90p100;sptinc992j;;
US;1717;p99p100;sptinc992j;;
US;1717;p99p100;sptinc992m;;
US;1717;p99p100;sptinc992t;;
US;1717;p99p100;sptinc996i;;
US;1717;p99p100;sptinc999i;;
US;1717;p99p100;sptinc999j;;
US;1718;p99p100;shweal992f;;
US;1718;p90p100;shweal992t;;
US;1718;p90p100;shweal992m;;
US;1718;p99p100;shweal999i;;
US;1718;p90p100;shweal992f;;
US;1718;p90p100;sptinc996i;;
US;1718;p90p100;sptinc992i;;
US;1718;p0p100;anninc992i;;
US;1718;p99p100;shweal999j;;
US;1718;p99p100;shweal996i;;
US;1718;p99p100;shweal992m;;
US;1718;p90p100;sptinc992f;;
US;1718;p90p100;sptinc999j;;
US;1718;p0p100;anninc999i;;
US;1718;p99p100;shweal992j;;
US;1718;p99p100;shweal992t;;
US;1718;p99p100;shweal992i;;
US;1718;p99p100;sptinc992i;;
US;1718;p99p100;sptinc992f;;
US;1718;p90p100;shweal999j;;
US;1718;p90p100;sptinc992m;;
US;1718;p90p100;shweal992i;;
US;1718;p90p100;sptinc992t;;
US;1718;p90p100;shweal996i;;
US;1718;p90p100;shweal999i;;
US;1718;p90p100;sptinc999i;;
US;1718;p90p100;shweal992j;;
US;1718;p90p100;sptinc992j;;
US;1718;p99p100;sptinc992j;;
US;1718;p99p100;sptinc992m;;
US;1718;p99p100;sptinc992t;;
US;1718;p99p100;sptinc996i;;
US;1718;p99p100;sptinc999i;;
US;1718;p99p100;sptinc999j;;
US;1719;p99p100;shweal992f;;
US;1719;p90p100;shweal992t;;
US;1719;p90p100;shweal992m;;
US;1719;p99p100;shweal999i;;
US;1719;p90p100;shweal992f;;
US;1719;p90p100;sptinc996i;;
US;1719;p90p100;sptinc992i;;
US;1719;p0p100;anninc992i;;
US;1719;p99p100;shweal999j;;
US;1719;p99p100;shweal996i;;
US;1719;p99p100;shweal992m;;
US;1719;p90p100;sptinc992f;;
US;1719;p90p100;sptinc999j;;
US;1719;p0p100;anninc999i;;
US;1719;p99p100;shweal992j;;
US;1719;p99p100;shweal992t;;
US;1719;p99p100;shweal992i;;
US;1719;p99p100;sptinc992i;;
US;1719;p99p100;sptinc992f;;
US;1719;p90p100;shweal999j;;
US;1719;p90p100;sptinc992m;;
US;1719;p90p100;shweal992i;;
US;1719;p90p100;sptinc992t;;
US;1719;p90p100;shweal996i;;
US;1719;p90p100;shweal999i;;
US;1719;p90p100;sptinc999i;;
US;1719;p90p100;shweal992j;;
US;1719;p90p100;sptinc992j;;
US;1719;p99p100;sptinc992j;;
US;1719;p99p100;sptinc992m;;
US;1719;p99p100;sptinc992t;;
US;1719;p99p100;sptinc996i;;
US;1719;p99p100;sptinc999i;;
US;1719;p99p100;sptinc999j;;
US;1720;p99p100;shweal992f;;
US;1720;p90p100;shweal992t;;
US;1720;p90p100;shweal992m;;
US;1720;p99p100;shweal999i;;
US;1720;p90p100;shweal992f;;
US;1720;p90p100;sptinc996i;;
US;1720;p90p100;sptinc992i;;
US;1720;p0p100;anninc992i;;
US;1720;p99p100;shweal999j;;
US;1720;p99p100;shweal996i;;
US;1720;p99p100;shweal992m;;
US;1720;p90p100;sptinc992f;;
US;1720;p90p100;sptinc999j;;
US;1720;p0p100;anninc999i;;
US;1720;p99p100;shweal992j;;
US;1720;p99p100;shweal992t;;
US;1720;p99p100;shweal992i;;
US;1720;p99p100;sptinc992i;;
US;1720;p99p100;sptinc992f;;
US;1720;p90p100;shweal999j;;
US;1720;p90p100;sptinc992m;;
US;1720;p90p100;shweal992i;;
US;1720;p90p100;sptinc992t;;
US;1720;p90p100;shweal996i;;
US;1720;p90p100;shweal999i;;
US;1720;p90p100;sptinc999i;;
US;1720;p90p100;shweal992j;;
US;1720;p90p100;sptinc992j;;
US;1720;p99p100;sptinc992j;;
US;1720;p99p100;sptinc992m;;
US;1720;p99p100;sptinc992t;;
US;1720;p99p100;sptinc996i;;
US;1720;p99p100;sptinc999i;;
US;1720;p99p100;sptinc999j;;
US;1721;p99p100;shweal992f;;
US;1721;p90p100;shweal992t;;
US;1721;p90p100;shweal992m;;
US;1721;p99p100;shweal999i;;
US;1721;p90p100;shweal992f;;
US;1721;p90p100;sptinc996i;;
US;1721;p90p100;sptinc992i;;
US;1721;p0p100;anninc992i;;
US;1721;p99p100;shweal999j;;
US;1721;p99p100;shweal996i;;
US;1721;p99p100;shweal992m;;
US;1721;p90p100;sptinc992f;;
US;1721;p90p100;sptinc999j;;
US;1721;p0p100;anninc999i;;
US;1721;p99p100;shweal992j;;
US;1721;p99p100;shweal992t;;
US;1721;p99p100;shweal992i;;
US;1721;p99p100;sptinc992i;;
US;1721;p99p100;sptinc992f;;
US;1721;p90p100;shweal999j;;
US;1721;p90p100;sptinc992m;;
US;1721;p90p100;shweal992i;;
US;1721;p90p100;sptinc992t;;
US;1721;p90p100;shweal996i;;
US;1721;p90p100;shweal999i;;
US;1721;p90p100;sptinc999i;;
US;1721;p90p100;shweal992j;;
US;1721;p90p100;sptinc992j;;
US;1721;p99p100;sptinc992j;;
US;1721;p99p100;sptinc992m;;
US;1721;p99p100;sptinc992t;;
US;1721;p99p100;sptinc996i;;
US;1721;p99p100;sptinc999i;;
US;1721;p99p100;sptinc999j;;
US;1722;p99p100;shweal992f;;
US;1722;p90p100;shweal992t;;
US;1722;p90p100;shweal992m;;
US;1722;p99p100;shweal999i;;
US;1722;p90p100;shweal992f;;
US;1722;p90p100;sptinc996i;;
US;1722;p90p100;sptinc992i;;
