REF_AREA,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,LATEST_DATA,OBS_STATUS,FREQ
USA,WEF_GCIHH_EOSQ084,2014,6.06,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2014,15,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2013,5.95,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2013,18,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2012,5.75,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2012,24,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2011,5.8,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2011,24,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2010,5.89,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2010,14,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2009,5.94,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2009,10,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2008,5.85,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2008,11,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2007,5.84,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ084,2007,12,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2017,5.81,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ097,2017,16,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ097,2016,5.75,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2016,19,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2015,5.65,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2015,23,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2014,5.45,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2014,32,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2013,5.26,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2013,36,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2012,5.19,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2012,37,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2011,5.22,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2011,40,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2010,4.98,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2010,55,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2009,5.29,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2009,39,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2008,5.93,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2008,20,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2007,5.79,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ097,2007,24,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2017,5.71,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ072,2017,2,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ072,2016,5.57,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2016,4,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2015,5.85,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2015,2,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2014,5.85,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2014,2,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2013,5.74,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2013,3,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2012,5.63,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2012,3,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2011,5.71,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2011,3,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2010,5.79,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2010,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2009,5.9,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2009,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2008,5.85,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2008,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2007,5.64,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ072,2007,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2017,5.24,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ089,2017,1,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ089,2016,4.73,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2016,4,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2015,4.5,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2015,5,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2014,4.45,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2014,3,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2013,4.34,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2013,3,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2012,4.1,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2012,10,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2011,4.03,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2011,12,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2010,3.81,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2010,13,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2009,4.17,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2009,7,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2008,5.13,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2008,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2007,5.28,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ089,2007,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2017,5.68,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ114,2017,15,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ114,2016,5.53,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2016,18,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2015,5.63,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2015,16,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2014,5.65,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2014,14,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2013,5.44,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2013,17,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2012,5.19,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2012,18,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2011,5.15,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2011,20,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2010,5.17,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2010,19,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2009,5.49,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2009,16,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2008,5.57,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2008,12,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2007,5.38,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ114,2007,16,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2017,5.75,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ102,2017,6,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ102,2016,5.57,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2016,9,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2015,5.53,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2015,10,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2014,5.55,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2014,8,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2013,5.55,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2013,10,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2012,5.53,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2012,14,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2011,5.53,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2011,13,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2010,5.56,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2010,14,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2009,5.82,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2009,9,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2008,5.98,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2008,7,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2007,5.82,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ102,2007,11,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2017,5.99,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ121,2017,1,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ121,2016,5.97,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2016,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2015,6.04,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2015,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2014,6.16,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2014,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2013,6.04,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2013,2,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2012,5.87,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2012,3,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2011,5.92,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2011,3,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2010,6.04,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2010,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2009,6.4,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2009,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2008,6.48,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2008,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2007,6.3,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ121,2007,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2017,5.94,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ120,2017,9,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ120,2016,5.99,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2016,9,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2015,6.08,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2015,7,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2014,6.06,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2014,7,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2013,5.91,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2013,7,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2012,5.66,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2012,11,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2011,5.62,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2011,15,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2010,5.72,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2010,11,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2009,5.88,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2009,8,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2008,5.75,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2008,11,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2007,5.62,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ120,2007,11,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2017,6,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ099,2017,6,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ099,2016,5.98,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2016,5,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2015,6.01,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2015,4,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2014,5.94,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2014,10,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2013,5.82,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2013,14,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2012,5.65,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2012,18,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2011,5.61,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2011,18,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2010,5.64,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2010,16,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2009,5.91,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2009,5,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2008,6.07,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2008,4,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2007,5.9,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ099,2007,8,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2017,5.8,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ122,2017,7,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ122,2016,5.63,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2016,13,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2015,5.6,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2015,15,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2014,5.45,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2014,14,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2013,5.45,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2013,13,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2012,5.39,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2012,18,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2011,5.29,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2011,24,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2010,5.34,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2010,22,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2009,5.66,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2009,9,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2008,5.81,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2008,5,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2007,5.68,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ122,2007,12,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2017,5.48,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ105,2017,3,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
USA,WEF_GCIHH_EOSQ105,2016,5.19,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2016,6,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2015,5.14,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2015,11,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2014,5.12,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2014,14,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2013,5.17,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2013,10,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2012,5.23,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2012,9,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2011,5.21,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2011,11,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2010,5.26,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2010,9,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2009,5.55,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2009,7,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2008,5.86,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2008,6,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2007,5.69,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ105,2007,8,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
USA,WEF_GCIHH_EOSQ115,2017,5.71,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
