REF_AREA,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,LATEST_DATA,OBS_STATUS,FREQ
ESP,WEF_GCIHH_EOSQRAILROAD,2011,5.65,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQRAILROAD,2010,5.41,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQRAILROAD,2010,13,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQRAILROAD,2009,4.77,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQRAILROAD,2009,18,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ168,2017,6.76,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ168,2013,1,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ168,2012,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ168,2011,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ168,2010,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ168,2009,1,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ168,2008,6.6,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ168,2008,43,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ168,2007,6.66,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ168,2007,29,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ468,2017,4.22,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ468,2017,63,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ468,2016,4.03,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ468,2016,83,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ398,2017,3.41,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ398,2017,88,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ398,2016,3.41,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ398,2016,82,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ398,2015,2.97,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ398,2015,121,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ398,2014,2.86,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ398,2014,130,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ398,2013,3.08,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ398,2013,118,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ397,2017,3.45,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ397,2017,99,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ397,2016,3.49,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ397,2016,103,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ397,2015,2.96,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ397,2015,124,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ397,2014,2.76,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ397,2014,130,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ397,2013,2.96,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ397,2013,121,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2017,6.57,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ169,2017,23,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ169,2016,6.83,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2016,6,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2015,6.83,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2015,6,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2014,6.83,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2014,6,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2013,6.66,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2013,10,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2012,6.42,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2012,20,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2011,6.45,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2011,21,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2010,6.66,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2010,14,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2009,6.59,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2009,28,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2008,6.5,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2008,31,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2007,6.63,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ169,2007,13,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ469,2017,4.17,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ469,2017,46,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ469,2016,3.98,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ469,2016,58,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2017,3.59,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ153,2017,85,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ153,2016,3.84,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2016,72,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2015,3.79,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2015,79,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2014,3.79,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2014,84,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2013,4.14,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2013,55,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2012,4.49,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2012,40,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2011,4.66,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2011,39,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2010,4.7,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2010,41,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2009,4.85,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2009,36,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2008,4.93,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2008,33,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2007,4.87,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ153,2007,32,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ332,2015,4.86,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ332,2015,49,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ332,2014,4.86,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ332,2014,51,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ332,2013,5.13,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ332,2013,37,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ332,2012,5.41,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ332,2012,28,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ332,2011,5.57,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ332,2011,29,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ332,2010,5.59,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ332,2010,25,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2017,2.95,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ146,2017,96,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ146,2016,3.05,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2016,91,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2015,2.9,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2015,98,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2014,2.83,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2014,90,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2013,3.23,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2013,69,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2012,3.72,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2012,53,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2011,3.9,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2011,46,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2010,3.97,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2010,50,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2009,4.57,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2009,36,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2008,4.72,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2008,32,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2007,4.52,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ146,2007,38,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ399,2017,3.27,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ399,2017,77,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ399,2016,3.3,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ399,2016,82,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ399,2015,3.13,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ399,2015,94,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ399,2014,2.9,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ399,2014,107,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ399,2013,2.86,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ399,2013,108,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2017,5.52,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ353,2017,14,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_EOSQ353,2016,5.52,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2016,16,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2015,5.65,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2015,12,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2014,5.82,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2014,9,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2013,5.78,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2013,12,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2012,5.76,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2012,14,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2011,5.76,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2011,13,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2010,5.62,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2010,18,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2009,5.18,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2009,33,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2008,5.05,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2008,33,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2007,5.34,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_EOSQ353,2007,25,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2017,5.59,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2017,19,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2016,5.66,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2016,23,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2015,5.46,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2015,35,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2014,5.37,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2014,36,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2013,5.57,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2013,31,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2012,5.64,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2012,33,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2011,5.51,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2011,39,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2010,5.31,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2010,54,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2009,5.16,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2009,59,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2008,5.29,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2008,51,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2007,5.17,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_05,2007,50,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2017,4.7,IX,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_GCI,2017,34,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_GCI,2016,4.68,IX,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2016,32,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2015,4.59,IX,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2015,33,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2014,4.55,IX,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2014,35,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2013,4.57,IX,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2013,35,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2012,4.6,IX,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2012,36,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2011,4.54,IX,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2011,36,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2010,4.49,IX,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2010,42,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2009,4.59,IX,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2009,33,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2008,4.72,IX,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2008,29,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2007,4.66,IX,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI,2007,29,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2017,3.31,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2017,76,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2016,3.4,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2016,74,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2015,3.23,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2015,77,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2014,3.14,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2014,80,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2013,3.44,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2013,63,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2012,3.72,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2012,52,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2011,3.84,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2011,50,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2010,3.87,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2010,50,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2009,3.91,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2009,42,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2008,4.14,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2008,37,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2007,3.83,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_02,2007,42,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_01,2017,4.62,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_GCI_A_01_01_01,2017,47,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ESP,WEF_GCIHH_GCI_A_01_01_01,2016,4.64,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_01,2016,45,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_01,2015,4.23,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_01,2015,57,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_01,2014,4.07,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_01,2014,64,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_01,2013,4.46,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_01,2013,47,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ESP,WEF_GCIHH_GCI_A_01_01_01,2012,4.56,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
