country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,computed
ITA,Italy,2011,74782818975.4439,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ITA,Italy,2012,51966138059.3275,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ITA,Italy,2013,64133878186.8221,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ITA,Italy,2014,84681512976.3621,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ITA,Italy,2015,65826739866.7038,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ITA,Italy,2016,102903818564.176,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ITA,Italy,2017,124967692613.71,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ITA,Italy,2018,146841958497.029,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ITA,Italy,2019,143229104236.443,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ITA,Italy,2020,106537534684.169,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ITA,Italy,2021,166180777503.303,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,1990,80163111253.3833,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,1991,94985871170.5322,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,1992,96328384322.6298,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,1993,105822446000.809,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,1994,125673827928.766,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,1995,143803987733.845,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,1996,141386228649.773,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,1997,125921924323.228,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,1998,78427880821.6925,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,1999,95557731927.1685,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2000,104193614458.507,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2001,87107366763.6484,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2002,102455731525.717,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2003,126266487205.12,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2004,164698736994.265,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2005,176544071699.878,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2006,192905649305.585,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2007,225352827259.674,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2008,187950749538.387,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2009,159145658552.081,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2010,223465077031.864,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2011,235674365930.24,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2012,234225170692.392,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2013,261946726314.813,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2014,287164801157.972,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2015,305851053202.6,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2016,313815353562.8,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2017,336630141101.997,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2018,332152481098.19,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2019,284917496726.451,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2020,294989202088.595,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
KOR,South Korea,2021,327120301423.054,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,1994,-87768485077.0867,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,1995,-101719719306.756,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,1996,-60958398749.9007,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,1997,-64878579023.0986,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,1998,-49672470909.5466,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,1999,-12917310930.3276,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2000,8421913936.94868,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2001,6460096313.06835,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2002,347728595.139992,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2003,6147941413.80087,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2004,39190487545.2052,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2005,61299096412.2415,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2006,103209770784.027,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2007,176225464269.573,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2008,194492449721.277,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2009,27115859230.4587,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2010,149204562277.586,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2011,246595861109.272,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2012,237014574373,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2013,176633668745.64,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2014,145982528488.663,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2015,110792713794.326,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2016,81396387458.1516,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2017,120666317969.161,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2018,150706200965.403,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2019,119028615905.753,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2020,125370095647.804,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
RUS,Russia,2021,113049202091.208,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,1990,-3990098753.92293,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,1991,-10900610317.0541,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,1992,2195506973.85884,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,1993,221729896.196456,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,1994,-196714073.764825,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,1995,4544002877.59599,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,1996,4683006859.9643,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,1997,7850833150.77712,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,1998,3247021580.08792,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,1999,18752544310.6095,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2000,24814879417.4602,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2001,22792820826.5209,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2002,29227578302.6681,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2003,38821786633.6797,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2004,58357464986.2425,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2005,95550117273.2357,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2006,110234711305.584,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2007,127258748055.295,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2008,167998920825.136,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2009,92942065107.9204,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2010,151236163874.045,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2011,217810005218.142,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2012,224700835733.664,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2013,194191836304.9,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2014,157955806758.809,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2015,53644193266.0565,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2016,78433155956.2758,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2017,108470644224.094,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2018,172717703764.893,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2019,164707057801.258,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
SAU,Saudi Arabia,2020,80493843473.2309,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,1990,67474003416.625,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,1991,70397118443.6606,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,1992,66893849884.2189,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,1993,53737269222.3292,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,1994,52706529689.2659,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,1995,77575234677.956,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,1996,79462970254.4565,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,1997,78518261382.5838,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,1998,85864383772.8923,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,1999,81998577181.6621,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2000,75318163415.9348,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2001,77281129920.5094,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2002,92635726090.6806,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2003,124192733150.655,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2004,135272588806.59,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2005,135387308427.97,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2006,142129932017.326,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2007,156331246214.392,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2008,149161167492.843,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2009,125134676970.025,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2010,104811875736.262,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2011,91603427059.2993,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2012,78926254139.8438,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2013,92538894127.3984,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2014,97666416391.426,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2015,103635448113.116,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2016,120106137660.065,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2017,132455457504.324,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2018,147280954961.528,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2019,153420562160.631,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2020,87909850857.7374,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
ESP,Spain,2021,114948163971.087,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,1990,10609748466.5496,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,1991,5707194816.74033,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,1992,6406191125.1139,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,1993,9659421566.9402,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,1994,4282475397.72093,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,1995,7633776245.4288,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,1996,12899770480.9097,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,1997,11467430323.8019,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,1998,32663076289.264,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,1999,16880676507.3962,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2000,16865312733.2315,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2001,8830820099.30896,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2002,11968283468.1311,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2003,14343016582.5574,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2004,30477791620.1708,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2005,47183229182.3717,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2006,57656754462.0697,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2007,67470480471.51,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2008,83619118689.0651,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2009,49102798662.2193,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2010,68442842383.4451,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2011,90374952497.1469,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2012,98237126205.4367,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2013,117077373289.416,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2014,118693125501.549,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2015,109508669334.397,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2016,106659210515.695,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2017,108931812591.353,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2018,118048148423.932,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2019,94572939501.2191,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
TUR,Turkey,2020,94645443592.9322,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,1990,385968235558.241,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,1991,405895563729.093,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,1992,438332459648.687,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,1993,399008942226.747,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,1994,519648982764.584,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,1995,561248626709.382,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,1996,663569535760.436,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,1997,825561572143.173,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,1998,896866896798.569,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,1999,894514870844.151,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2000,903991699380.828,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2001,816970552613.5,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2002,715431396845.534,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2003,641246764783.479,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2004,699426947066.63,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2005,712145389899.913,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2006,953713572158.578,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2007,695281329089.126,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2008,259064889550.507,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2009,122130438717.123,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2010,432332576207.611,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2011,629138282830.062,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2012,993181188733.671,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2013,1262126718488.9,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2014,1476811849215.82,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2015,1416112253201.18,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2016,1198177761023.82,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2017,1388883081463.54,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2018,1433607506267.76,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2019,1498549183556.76,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2020,1236542813992.44,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
USA,United States,2021,1032176568888.06,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,1990,1476859932.18188,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,1991,1945718244.19222,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,1992,1437156136.4162,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,1993,-1579214935.85483,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,1994,424909129.53467,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,1995,2487290906.77382,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
VEN,Venezuela,1996,4942135558.76469,,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",wdi,false
